egoodsid,q30,allcomments,rank,rank7,rank14,rank30,rank60,brandtag,currentprice,allcommentschange,c1,c26,c28,c30,c34,c45,agg1,agg2,agg3,agg4,agg5,agg7,agg8,is_promo,goodsid,categoryid,ecatid,goodsname,goodsattribute,goodsstatus,updatetime,promotioninfo,crawlerdate,fenlei,is_in_stock,platform_brand_key,master_brand_key,positive_comment_num,medium_comment_num,negative_comment_num,rating_score,goods_inventory,shangpinmingcheng,agg17,agg13,agg14,agg15,agg16,Brand_CN,Brand_EN,JD_Code,agg9,agg10,agg11,agg12,feat01,featagg01,feat02,featagg02,feat03,featagg03,feat04,featagg04,feat05,featagg05,feat06,featagg06,feat07,featagg07,feat08,featagg08,featagg013,featagg023,featagg033,featagg043,featagg053,featagg063,featagg073,featagg083
828996,1017.464286,40722.0,329.0,474.0,588.0,461.0,405.0,DOVE BODY CARE/多芬 身体护理,29.99,False,0.0,24.0,26.0,28.0,32.0,47.0,5878,93,106656.0,449,357,0,1,1.0,ED84ADF41FE8F0454CE4644E885A27CC,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)沐浴乳 沁凉水润400ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""828996"",""商品毛重"":""450.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:40:29.717,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,828996,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""450.00g""",66,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,0.0,41.0,54.0,2.0,1.0
828997,3432.142857,40722.0,195.0,229.0,362.0,531.0,545.0,DOVE BODY CARE/多芬 身体护理,27.39,False,0.0,44.0,50.0,52.0,68.0,92.0,5878,93,106656.0,449,357,0,1,1.0,A0AA2F7554395BC1310219C0B674451D,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)沐浴乳 舒活水润400ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""828997"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:38:46.887,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,828997,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""440.00g""",16,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,3.0,41.0,54.0,0.0,1.0
931482,538.071429,40722.0,493.0,587.0,735.0,669.0,579.0,DOVE BODY CARE/多芬 身体护理,29.99,False,0.0,18.0,18.0,18.0,23.0,30.0,5878,93,106656.0,449,357,0,1,1.0,BE6F9F35A0242BEDCFBA0AD4CB997051,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)沐浴乳 鲜泽水润400ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931482"",""商品毛重"":""450.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养，爽肤"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:37:22.183,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931482,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""450.00g""",66,"""功效"":""补水/保湿，滋养，爽肤""",127.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,0.0,5.0,54.0,0.0,1.0
931483,1156.964286,40722.0,295.0,392.0,392.0,430.0,376.0,DOVE BODY CARE/多芬 身体护理,29.99,False,0.0,32.0,36.0,39.0,46.0,65.0,5878,93,106656.0,449,357,0,1,1.0,543AAC54D2FDAEE5C7CA05A30A0C0860,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)丰盈宠肤沐浴乳 乳木果和香草400ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931483"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""水果香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:33:52.490,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931483,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""水果香型""",357.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""440.00g""",16,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,3.0,41.0,54.0,2.0,1.0
931484,1555.535714,40722.0,244.0,309.0,383.0,406.0,388.0,DOVE BODY CARE/多芬 身体护理,27.39,False,0.0,55.0,61.0,66.0,80.0,97.0,5878,93,106656.0,449,357,0,1,1.0,1786C51319865E4E51BBE6F7F05B7613,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)丰盈宠肤沐浴乳 甜杏仁和木槿花400ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931484"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:36:32.450,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931484,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""花香型""",1448.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""440.00g""",16,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,3.0,41.0,54.0,2.0,1.0
931485,1294.25,40722.0,188.0,182.0,203.0,259.0,209.0,DOVE BODY CARE/多芬 身体护理,29.99,False,0.0,85.0,101.0,108.0,129.0,168.0,5878,93,106656.0,449,357,0,1,1.0,F16210D90291088C53FA44C32F3520F4,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)丰盈宠肤沐浴乳 椰乳和蔓茉莉400ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931485"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""水果香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:31:34.017,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931485,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""水果香型""",357.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""440.00g""",16,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,3.0,41.0,54.0,0.0,1.0
931486,658.75,111991.0,230.0,316.0,316.0,373.0,341.0,DOVE BODY CARE/多芬 身体护理,48.72,False,0.0,20.0,20.0,20.0,31.0,35.0,5878,93,106656.0,449,357,0,1,1.0,07235D8410B58255EB61B28B30B1E655,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)沐浴乳 鲜泽水润720ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931486"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:28:36.610,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931486,6.0,10.0,5.0,11.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""0.82kg""",22,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,0.0,0.0,9.0,14.0,41.0,54.0,0.0,1.0
931487,1850.964286,111991.0,108.0,120.0,145.0,121.0,128.0,DOVE BODY CARE/多芬 身体护理,48.72,False,0.0,59.0,63.0,63.0,76.0,91.0,5878,93,106656.0,449,357,0,1,1.0,E08045FFB12CB470FE4C9A01464E4D08,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)丰盈宠肤沐浴乳 乳木果和香草720ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931487"",""商品毛重"":""0.81kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""水果香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:29:42.867,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931487,6.0,10.0,5.0,11.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""水果香型""",357.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""0.81kg""",10,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,0.0,0.0,9.0,1.0,41.0,54.0,0.0,1.0
931488,1355.142857,111991.0,125.0,133.0,179.0,179.0,255.0,DOVE BODY CARE/多芬 身体护理,44.99,False,0.0,44.0,47.0,47.0,58.0,85.0,5878,93,106656.0,449,357,0,1,1.0,605768633214DFC258136AC4692B0D28,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)丰盈宠肤沐浴乳 甜杏仁和木槿花720ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931488"",""商品毛重"":""0.83kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:40:45.883,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931488,6.0,10.0,5.0,11.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""0.83kg""",36,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,0.0,0.0,9.0,10.0,15.0,54.0,0.0,1.0
931489,3215.142857,111991.0,58.0,83.0,106.0,111.0,165.0,DOVE BODY CARE/多芬 身体护理,48.72,False,0.0,90.0,92.0,92.0,106.0,136.0,5878,93,106656.0,449,357,0,1,1.0,F81FFB09E29AF8F89CB89BA59D2DB776,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)丰盈宠肤沐浴乳 椰乳和蔓茉莉720ml(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""931489"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""水果香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:28:53.857,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,931489,6.0,10.0,5.0,11.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""水果香型""",357.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""0.82kg""",22,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,9.0,14.0,41.0,54.0,2.0,1.0
1322763,721.857143,111981.0,222.0,283.0,410.0,307.0,254.0,DOVE BODY CARE/多芬 身体护理,48.72,False,0.0,22.0,23.0,23.0,30.0,37.0,5878,93,106656.0,449,357,0,1,1.0,630F1DBCF96DFB52A8791FB0C058321F,30010303,"1316,1383,1401",【京东超市】多芬(Dove)滋养美肤沐浴乳 清氧滢润720g(720ml) (新旧包装随机发)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1322763"",""商品毛重"":""0.82kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:21:59.923,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,1322763,6.0,10.0,5.0,11.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""0.82kg""",22,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,9.0,14.0,41.0,54.0,2.0,1.0
1322766,1381.714286,40719.0,345.0,382.0,489.0,553.0,350.0,DOVE BODY CARE/多芬 身体护理,29.99,False,0.0,28.0,30.0,34.0,41.0,54.0,5878,93,106656.0,449,357,0,1,1.0,BBA6A1580279FC81E85AB733A6B563C6,30010303,"1316,1383,1401",【京东超市】多芬(Dove)滋养美肤沐浴乳 清氧滢润400g(400ml) (新旧包装随机发)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1322766"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:21:15.723,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,1322766,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""440.00g""",16,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,3.0,41.0,54.0,2.0,1.0
1764669,4772.892857,40721.0,308.0,432.0,501.0,502.0,432.0,DOVE BODY CARE/多芬 身体护理,16.4,False,0.0,38.0,48.0,52.0,57.0,77.0,5878,93,106656.0,449,357,0,1,1.0,21FAD37EFF89079FDB8E31C6EB857F5A,30010303,"1316,1383,1401",【京东超市】多芬(Dove)清爽水润沐浴乳 清透水润200g(200ml)(小黄瓜绿茶)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1764669"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:27:05.557,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,1764669,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""230.00g""",39,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,1.0,41.0,54.0,2.0,1.0
1764673,4186.107143,40721.0,321.0,419.0,485.0,629.0,396.0,DOVE BODY CARE/多芬 身体护理,16.39,False,0.0,58.0,65.0,67.0,80.0,104.0,5878,93,106656.0,449,357,0,1,1.0,6D16A053E3D3A2E2B41AA6F6EC84EEA5,30010303,"1316,1383,1401",【京东超市】多芬(Dove)清爽水润沐浴乳 舒活水润200g(200ml)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1764673"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养，爽肤"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""男"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:39:25.850,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,1764673,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""230.00g""",39,"""功效"":""补水/保湿，滋养，爽肤""",127.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""男""",1231.0,2.0,0.0,9.0,1.0,5.0,54.0,0.0,1.0
1764676,4150.678571,40721.0,301.0,367.0,488.0,699.0,397.0,DOVE BODY CARE/多芬 身体护理,16.4,False,0.0,45.0,50.0,53.0,61.0,77.0,5878,93,106656.0,449,357,0,1,1.0,95FC8096A0DD9159D41DE4F9F0B5DEB1,30010303,"1316,1383,1401",【京东超市】多芬(Dove)清爽水润沐浴乳 沁凉水润200g(200ml)(睡莲与薄荷)(沐浴露),"{""商品名称"":""多芬沐浴乳"",""商品编号"":""1764676"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:22:23.193,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬沐浴乳,30,2.0,4.0,3.0,10.0,多芬,DOVE,1764676,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬沐浴乳""",30,"""商品毛重"":""230.00g""",39,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,2.0,0.0,9.0,1.0,15.0,54.0,0.0,1.0
754447,112.928571,2853.0,314.0,398.0,315.0,290.0,169.0,UNDEFINED,25.9,False,0.0,31.0,32.0,33.0,48.0,78.0,5479,2321,32840.0,449,358,1,1,1.0,39F9FD2323F778476883849ECA8452B3,30010203,"1316,1386,11923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 多效水润养护型(去屑+滋养)200ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754447"",""商品毛重"":""220.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""干性，所有发质"",""品牌"":""清扬（CLEAR）""}",1.0,2016/09/06 00:46:33.633,限制:此价格不与套装优惠同时享受,2016-08-31,护发素 乳,0,5224.0,0.0,2787.0,46.0,20.0,97.0,0.0,清扬润发精华素,4,0.0,1.0,0.0,0.0,清扬,CLEAR,754447,0.0,1.0,0.0,0.0,"""净含量"":""200mL以下""",1354.0,0,0.0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""220.00g""",39,"""功效"":""柔顺/滋养，补水/保湿""",268.0,"""商品产地"":""合肥""",43,0,0.0,"""性别"":""通用""",4584.0,21.0,0.0,1.0,2.0,26.0,14.0,0.0,137.0
754451,513.714286,2849.0,90.0,78.0,82.0,112.0,96.0,UNDEFINED,37.9,False,0.0,0.0,0.0,0.0,0.0,0.0,5479,2321,32840.0,449,358,1,1,1.0,254E83EA1FC40DB73F8F82775E267FB7,30010203,"1316,1386,11923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 多效水润养护型(去屑+滋养)350ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754451"",""商品毛重"":""390.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1.0,2016/09/06 00:47:19.577,限制:此价格不与套装优惠同时享受,2016-08-31,护发素 乳,0,5224.0,0.0,2798.0,38.0,13.0,99.0,0.0,清扬润发精华素,4,0.0,1.0,0.0,0.0,清扬,CLEAR,754451,0.0,1.0,0.0,0.0,"""净含量"":""201-400ml""",1192.0,0,0.0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""390.00g""",7,"""功效"":""柔顺/滋养，补水/保湿""",268.0,"""商品产地"":""合肥""",43,0,0.0,"""性别"":""通用""",4584.0,46.0,0.0,1.0,1.0,26.0,14.0,0.0,137.0
754457,78.607143,1855.0,417.0,484.0,380.0,306.0,230.0,UNDEFINED,25.9,False,0.0,18.0,20.0,23.0,38.0,56.0,5479,2321,32840.0,449,358,1,1,1.0,7C9071C5B1E27A5EF336A727841A80F3,30010203,"1316,1386,11923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 丝漾柔滑型(去屑+滋养)200ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754457"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1.0,2016/09/06 00:53:07.143,限制:此价格不与套装优惠同时享受,2016-08-31,护发素 乳,0,5224.0,0.0,1817.0,28.0,10.0,97.0,0.0,清扬润发精华素,4,0.0,1.0,0.0,0.0,清扬,CLEAR,754457,0.0,1.0,0.0,0.0,"""净含量"":""200mL以下""",1354.0,0,0.0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""230.00g""",71,"""功效"":""柔顺/滋养，补水/保湿""",268.0,"""商品产地"":""合肥""",43,0,0.0,"""性别"":""通用""",4584.0,21.0,0.0,1.0,6.0,26.0,14.0,0.0,137.0
754461,27.678571,2538.0,814.0,683.0,514.0,413.0,251.0,UNDEFINED,25.9,False,0.0,10.0,12.0,13.0,20.0,29.0,5479,2321,32840.0,449,358,1,1,1.0,9A3195C09DEBCE1DFF2BD2E0431D63E8,30010203,"1316,1386,11923",【京东超市】清扬(CLEAR)女士头皮养护润发精华素 深度滋养型(去屑+滋养)200ml,"{""商品名称"":""清扬润发精华素"",""商品编号"":""754461"",""商品毛重"":""220.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1.0,2016/09/06 00:51:48.413,限制:此价格不与套装优惠同时享受,2016-08-31,护发素 乳,0,5224.0,0.0,2479.0,45.0,14.0,97.0,0.0,清扬润发精华素,4,0.0,1.0,0.0,0.0,清扬,CLEAR,754461,0.0,1.0,0.0,0.0,"""净含量"":""200mL以下""",1354.0,0,0.0,"""商品名称"":""清扬润发精华素""",4,"""商品毛重"":""220.00g""",39,"""功效"":""柔顺/滋养，补水/保湿""",268.0,"""商品产地"":""合肥""",43,0,0.0,"""性别"":""通用""",4584.0,21.0,0.0,1.0,2.0,26.0,14.0,0.0,137.0
828991,353.821429,9375.0,2860.0,2408.0,972.0,38.0,520.0,CLEAR SHAMPOO/清扬 洗发,14.9,False,0.0,608.0,672.0,757.0,959.0,1382.0,12168,239,190422.0,449,483,1,1,0.0,C59C9DEA36C547ED8E3642DC2DE6285B,30010202,"1316,1386,11922",【京东超市】清扬男士活力运动薄荷型100ml (非卖品 请勿下单),"{""商品名称"":""清扬洗发水"",""商品编号"":""828991"",""商品毛重"":""120.00g"",""商品产地"":""合肥"",""品牌"":""清扬（CLEAR）""}",1.0,2016/09/06 13:11:15.037,null,2016-08-31,null,0,5224.0,0.0,9171.0,121.0,83.0,98.0,0.0,清扬洗发水,7,0.0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""商品名称"":""清扬洗发水""",7,"""商品毛重"":""120.00g""",13,0,0.0,"""商品产地"":""合肥""",116,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0
